Date,Close,Volume
2018-07-31,98.97537994384766,27655200
2018-08-01,99.1619873046875,23628700
2018-08-02,100.3656005859375,26104300
2018-08-03,100.80412292480469,18659600
2018-08-06,100.8880844116211,20265900
2018-08-07,101.5878677368164,16080200
2018-08-08,102.15701293945312,15487500
2018-08-09,102.324951171875,13677200
2018-08-10,101.69981384277344,18183700
2018-08-13,100.96275329589844,18472500
2018-08-14,102.2223129272461,16788300
2018-08-15,100.83612060546875,29982800
2018-08-16,100.8174057006836,21384300
2018-08-17,100.76119995117188,18061500
2018-08-20,100.09622192382812,17914200
2018-08-21,99.26262664794922,22881900
2018-08-22,100.274169921875,18000600
2018-08-23,100.74246978759766,18167700
2018-08-24,101.52923583984375,17234000
2018-08-27,102.65316772460938,19662300
2018-08-28,103.2713394165039,19151500
2018-08-29,104.9197769165039,20818000
2018-08-30,104.85420989990234,22798700
2018-08-31,105.21014404296875,23222700
2018-09-04,104.6294174194336,22634600
2018-09-05,101.61353302001953,32872400
2018-09-06,101.84766387939453,23477600
2018-09-07,101.35128784179688,22498600
2018-09-10,102.44709777832031,20727900
2018-09-11,104.18919372558594,24301800
2018-09-12,104.6294174194336,18891100
2018-09-13,105.75336456298828,26055600
2018-09-14,106.18421173095703,19122300
2018-09-17,105.03218078613281,20736500
2018-09-18,106.03433227539062,22170900
2018-09-19,104.62007141113281,21728400
2018-09-20,106.37152862548828,23714500
2018-09-21,107.0177993774414,71229700
2018-09-24,107.40181732177734,27334500
2018-09-25,107.19575500488281,22668000
2018-09-26,106.75554656982422,19352000
2018-09-27,107.15829467773438,19091300
2018-09-28,107.12084197998047,21647800
2018-10-01,108.28226470947266,18883100
2018-10-02,107.85138702392578,20787200
2018-10-03,107.87013244628906,16648000
2018-10-04,105.6409683227539,34821700
2018-10-05,105.0228042602539,29068900
2018-10-08,103.82392883300781,29640600
2018-10-09,105.14459228515625,26198600
2018-10-10,99.43122100830078,61376300
2018-10-11,99.1970443725586,63904300
2018-10-12,102.62506866455078,47742100
2018-10-15,100.77993774414062,32068100
2018-10-16,103.96443176269531,31610200
2018-10-17,103.69281768798828,26548200
2018-10-18,101.62291717529297,32506200
2018-10-19,101.77273559570312,32785500
2018-10-22,102.6812515258789,26545600
2018-10-23,101.24822998046875,43770400
2018-10-24,95.83460235595703,63897800
2018-10-25,101.43556213378906,61646800
2018-10-26,100.18050384521484,55523100
2018-10-29,97.26763153076172,55162000
2018-10-30,97.15523529052734,65350900
2018-10-31,100.04002380371094,51062400
2018-11-01,99.20640563964844,33384200
2018-11-02,99.43122100830078,37680200
2018-11-05,100.69563293457031,27922100
2018-11-06,100.8923110961914,24340200
2018-11-07,104.86357116699219,37901700
2018-11-08,104.6668930053711,25644100
2018-11-09,102.62506866455078,32039200
2018-11-12,100.09622192382812,33621800
2018-11-13,100.16175842285156,35374600
2018-11-14,98.74137878417969,39495100
2018-11-15,100.91429138183594,38505200
2018-11-16,101.86436462402344,33502100
2018-11-19,98.41212463378906,44773900
2018-11-20,95.6747817993164,64052500
2018-11-21,96.9917221069336,28130600
2018-11-23,96.95413208007812,13823100
2018-11-26,100.15238189697266,32336200
2018-11-27,100.78258514404297,29124500
2018-11-28,104.52645874023438,46788500
2018-11-29,103.65164184570312,28123200
2018-11-30,104.3100814819336,33665600
2018-12-03,105.43890380859375,34732800
2018-12-04,102.08070373535156,45197000
2018-12-06,102.71098327636719,49107400
2018-12-07,98.60027313232422,45044900
2018-12-10,101.2059097290039,40801500
2018-12-11,102.14655303955078,42381900
2018-12-12,102.60749053955078,36183000
2018-12-13,102.95553588867188,31333400
2018-12-14,99.73846435546875,47043100
2018-12-17,96.78478240966797,56957300
2018-12-18,97.80071258544922,49319200
2018-12-19,97.53730773925781,68198200
2018-12-20,95.48667907714844,70334200
2018-12-21,92.40128326416016,111242100
2018-12-24,88.5445556640625,43935200
2018-12-26,94.59304809570312,51634800
2018-12-27,95.17626190185547,49498500
2018-12-28,94.4331283569336,38196300
2018-12-31,95.54313659667969,33173800
2019-01-02,95.11982727050781,35329300
2019-01-03,91.62055206298828,42579100
2019-01-04,95.88175964355469,44060600
2019-01-07,96.00404357910156,35656100
2019-01-08,96.70011138916016,31514400
2019-01-09,98.08289337158203,32280800
2019-01-10,97.45269012451172,30067600
2019-01-11,96.70011138916016,28314200
2019-01-14,95.99462890625,28437100
2019-01-15,98.77899169921875,31587600
2019-01-16,99.12702178955078,29853900
2019-01-17,99.82313537597656,28393000
2019-01-18,101.31878662109375,37427600
2019-01-22,99.40924072265625,32371300
2019-01-23,100.37812805175781,25874300
2019-01-24,99.89838409423828,23164800
2019-01-25,100.81083679199219,31225600
2019-01-28,98.84483337402344,29476700
2019-01-29,96.8318099975586,31490500
2019-01-30,100.06770324707031,49471900
2019-01-31,98.2334213256836,55636400
2019-02-01,96.68132019042969,35535700
2019-02-04,99.4656753540039,31315100
2019-02-05,100.85785675048828,27325400
2019-02-06,99.73846435546875,20609800
2019-02-07,99.02356719970703,29760700
2019-02-08,99.39984130859375,21461100
2019-02-11,99.0047607421875,18914100
2019-02-12,100.54745483398438,25056600
2019-02-13,100.47218322753906,18394900
2019-02-14,100.55683898925781,21784700
2019-02-15,101.79852294921875,26606900
2019-02-19,101.7514877319336,18038500
2019-02-20,101.22245025634766,21607700
2019-02-21,103.3574447631836,29063200
2019-02-22,104.83116149902344,27763200
2019-02-25,105.4168472290039,23750600
2019-02-26,106.14424896240234,21536700
2019-02-27,105.96473693847656,21487100
2019-02-28,105.8324966430664,29083900
2019-03-01,106.30484771728516,23501200
2019-03-04,106.0497817993164,26608000
2019-03-05,105.52076721191406,19538300
2019-03-06,105.56800842285156,17687000
2019-03-07,104.2832260131836,25339000
2019-03-08,104.39659881591797,22818400
2019-03-11,106.58824157714844,26491600
2019-03-12,107.33454132080078,26132700
2019-03-13,108.1658706665039,35513800
2019-03-14,108.25089263916016,30763400
2019-03-15,109.49788665771484,54681100
2019-03-18,111.06602478027344,31207600
2019-03-19,111.14159393310547,37588700
2019-03-20,111.018798828125,28113300
2019-03-21,113.5694351196289,29854400
2019-03-22,110.57481384277344,33624500
2019-03-25,111.15107727050781,27067100
2019-03-26,111.38720703125,26097700
2019-03-27,110.31028747558594,22733400
2019-03-28,110.46144104003906,18334800
2019-03-29,111.41555786132812,25399800
2019-04-01,112.43582153320312,22789100
2019-04-02,112.59642791748047,18142300
2019-04-03,113.33326721191406,22860700
2019-04-04,112.75701904296875,20112800
2019-04-05,113.25769805908203,15826200
2019-04-08,113.29547119140625,15116200
2019-04-09,112.68144226074219,17612000
2019-04-10,113.54109191894531,16477200
2019-04-11,113.67333984375,14209100
2019-04-12,114.2590560913086,19745100
2019-04-15,114.35352325439453,15792600
2019-04-16,114.0889892578125,14071800
2019-04-17,115.03368377685547,19300900
2019-04-18,116.54517364501953,27991000
2019-04-22,116.91361236572266,15648700
2019-04-23,118.50064849853516,24025500
2019-04-24,118.09444427490234,31257000
2019-04-25,122.00543975830078,38033900
2019-04-26,122.7044906616211,23654900
2019-04-29,122.59114074707031,16324200
2019-04-30,123.3752212524414,24166500
2019-05-01,120.80567932128906,26821700
2019-05-02,119.22806549072266,27350200
2019-05-03,121.76924896240234,24911100
2019-05-06,121.06073760986328,24239800
2019-05-07,118.57621765136719,36017700
2019-05-08,118.56680297851562,28419000
2019-05-09,118.5573501586914,27235800
2019-05-10,120.09717559814453,30915100
2019-05-13,116.52629852294922,33944900
2019-05-14,117.82994842529297,25266300
2019-05-15,119.48924255371094,24722700
2019-05-16,122.24842834472656,30112200
2019-05-17,121.43302154541016,25770500
2019-05-20,119.67890167236328,23706900
2019-05-21,120.32366943359375,15293300
2019-05-22,121.05374145507812,15396500
2019-05-23,119.64095306396484,23603800
2019-05-24,119.69784545898438,14123400
2019-05-28,119.62200164794922,23128400
2019-05-29,118.46521759033203,22763100
2019-05-30,119.21426391601562,16829600
2019-05-31,117.27050018310547,26646800
2019-06-03,113.62950897216797,37983600
2019-06-04,116.7774658203125,29382600
2019-06-05,119.3091049194336,24926100
2019-06-06,121.19596099853516,21459000
2019-06-07,124.59043884277344,33885600
2019-06-10,125.72827911376953,26477100
2019-06-11,125.254150390625,23913700
2019-06-12,124.67578887939453,17092500
2019-06-13,125.46279907226562,17200800
2019-06-14,125.58600616455078,17821700
2019-06-17,125.96527862548828,14517800
2019-06-18,128.15557861328125,25934500
2019-06-19,128.6581268310547,23744400
2019-06-20,129.85281372070312,33042600
2019-06-21,129.87179565429688,36727900
2019-06-24,130.6398468017578,20628800
2019-06-25,126.51525115966797,33327400
2019-06-26,126.98930358886719,23657700
2019-06-27,127.19791412353516,16557500
2019-06-28,127.01778411865234,30043000
2019-07-01,128.64862060546875,22613500
2019-07-02,129.50201416015625,15237800
2019-07-03,130.3363800048828,13629300
2019-07-05,129.95716857910156,18141100
2019-07-08,129.86228942871094,16779700
2019-07-09,129.38819885253906,19953100
2019-07-10,130.70623779296875,24204400
2019-07-11,131.22769165039062,22327900
2019-07-12,131.7017822265625,18936800
2019-07-15,131.7017822265625,16651500
2019-07-16,129.97608947753906,22726100
2019-07-17,129.20809936523438,20211000
2019-07-18,129.35031127929688,30381800
2019-07-19,129.53990173339844,48992400
2019-07-22,131.25611877441406,25074900
2019-07-23,132.07154846191406,18034600
2019-07-24,133.4274444580078,20738300
2019-07-25,132.92494201660156,18356900
2019-07-26,134.01528930664062,19037600
2019-07-29,133.72140502929688,16605900
2019-07-30,133.07664489746094,16846500
2019-07-31,129.20809936523438,38598800
2019-08-01,130.9053192138672,40557500
2019-08-02,129.80540466308594,30791600
2019-08-05,125.35846710205078,42749600
2019-08-06,127.7099609375,32696700
2019-08-07,128.26937866210938,33414500
2019-08-08,131.6922607421875,27496500
2019-08-09,130.57347106933594,23466700
2019-08-12,128.75291442871094,20484300
2019-08-13,131.41732788085938,25154600
2019-08-14,127.459716796875,32527300
2019-08-15,127.17433166503906,28074400
2019-08-16,129.505126953125,24449100
2019-08-19,131.6741943359375,24355700
2019-08-20,130.58016967773438,21170800
2019-08-21,132.0356903076172,14970300
2019-08-22,131.07485961914062,18697000
2019-08-23,126.89847564697266,38508600
2019-08-26,128.8582000732422,20312600
2019-08-27,129.13412475585938,23102100
2019-08-28,128.96287536621094,17393300
2019-08-29,131.3982696533203,20168700
2019-08-30,131.15093994140625,23940100
2019-09-03,129.4195098876953,18869300
2019-09-04,130.9321746826172,17995900
2019-09-05,133.23439025878906,26101800
2019-09-06,132.3306121826172,20824500
2019-09-09,130.82749938964844,25773900
2019-09-10,129.4575653076172,28903400
2019-09-11,129.49559020996094,24726100
2019-09-12,130.82749938964844,27010000
2019-09-13,130.63720703125,23363100
2019-09-16,129.6954345703125,16731400
2019-09-17,130.703857421875,17814200
2019-09-18,131.77879333496094,23982100
2019-09-19,134.20477294921875,35772100
2019-09-20,132.65403747558594,39167300
2019-09-23,132.36862182617188,17139300
2019-09-24,130.69432067871094,29773200
2019-09-25,132.5779571533203,21382000
2019-09-26,132.74917602539062,17456600
2019-09-27,131.02731323242188,22477700
2019-09-30,132.26402282714844,17280900
2019-10-01,130.39938354492188,21466600
2019-10-02,128.09715270996094,30521700
2019-10-03,129.64785766601562,24132900
2019-10-04,131.3982696533203,22897700
2019-10-07,130.44692993164062,15303700
2019-10-08,129.06747436523438,25550500
2019-10-09,131.512451171875,19749900
2019-10-10,132.3306121826172,17654600
2019-10-11,132.8823699951172,25446000
2019-10-14,132.75869750976562,13304300
2019-10-15,134.68043518066406,19695700
2019-10-16,133.57687377929688,20751600
2019-10-17,132.89187622070312,21460600
2019-10-18,130.72288513183594,32273500
2019-10-21,131.69322204589844,20078200
2019-10-22,129.73348999023438,27431000
2019-10-23,130.56109619140625,29844600
2019-10-24,133.1297149658203,37029300
2019-10-25,133.88125610351562,25959700
2019-10-28,137.1728515625,35280100
2019-10-29,135.8791046142578,20589500
2019-10-30,137.57247924804688,18496600
2019-10-31,136.39279174804688,24605100
2019-11-01,136.72576904296875,33128400
2019-11-04,137.51536560058594,16912000
2019-11-05,137.4297637939453,18250200
2019-11-06,137.04920959472656,16575800
2019-11-07,137.23947143554688,17786700
2019-11-08,138.8567352294922,16732700
2019-11-11,138.99949645996094,14362600
2019-11-12,139.9127655029297,18641600
2019-11-13,140.14102172851562,16919200
2019-11-14,140.8545684814453,19729800
2019-11-15,142.67160034179688,23485700
2019-11-18,143.02359008789062,21534000
2019-11-19,143.07118225097656,23935700
2019-11-20,142.8229522705078,25696800
2019-11-21,142.68930053710938,18576100
2019-11-22,142.7943572998047,15901800
2019-11-25,144.35984802246094,22420900
2019-11-26,145.12347412109375,24620100
2019-11-27,145.40029907226562,15184400
2019-11-29,144.5030059814453,11977300
2019-12-02,142.75613403320312,27418400
2019-12-03,142.52706909179688,24066000
2019-12-04,143.04254150390625,17574700
2019-12-05,143.11888122558594,17869100
