Date,Close,Volume
2017-06-06,152.09317016601562,13457100
2017-06-07,152.40171813964844,12066700
2017-06-08,153.98428344726562,17799400
2017-06-09,148.89825439453125,35577700
2017-06-12,147.7436981201172,33170200
2017-06-13,149.97317504882812,20483400
2017-06-14,149.54519653320312,20808800
2017-06-15,149.09730529785156,18994200
2017-06-16,149.93336486816406,22882400
2017-06-19,152.1529083251953,19026500
2017-06-20,151.5358123779297,14743900
2017-06-21,153.1880340576172,15039800
2017-06-22,152.680419921875,13005500
2017-06-23,154.3426055908203,18027000
2017-06-26,152.86952209472656,18049700
2017-06-27,149.87364196777344,19360800
2017-06-28,152.5211639404297,16719100
2017-06-29,150.33148193359375,23973500
2017-06-30,150.27175903320312,17666000
2017-07-03,147.7337188720703,13862700
2017-07-05,149.634765625,14334300
2017-07-06,148.1219024658203,14951800
2017-07-07,150.7296142578125,13615900
2017-07-10,152.77993774414062,13378700
2017-07-11,154.54164123535156,13667700
2017-07-12,158.15460205078125,22739400
2017-07-13,158.512939453125,13929200
2017-07-14,159.21957397460938,16371200
2017-07-17,158.980712890625,12858800
2017-07-18,162.09603881835938,23722900
2017-07-19,163.37005615234375,26273600
2017-07-20,163.75819396972656,18523100
2017-07-21,163.65869140625,14744000
2017-07-24,165.2213134765625,17367000
2017-07-25,164.50469970703125,15383200
2017-07-26,164.8331298828125,35236900
2017-07-27,169.64047241210938,68910700
2017-07-28,171.64105224609375,24557600
2017-07-31,168.45608520507812,25478900
2017-08-01,169.06320190429688,14385000
2017-08-02,168.50582885742188,17433800
2017-08-03,167.79917907714844,10793800
2017-08-04,168.82432556152344,10777700
2017-08-07,171.17324829101562,12787800
2017-08-08,170.42677307128906,14393500
2017-08-09,170.3769989013672,10815000
2017-08-10,166.61473083496094,20832700
2017-08-11,167.2915496826172,13791200
2017-08-14,169.94903564453125,12954200
2017-08-15,170.19786071777344,8729200
2017-08-16,169.20254516601562,15779900
2017-08-17,166.12704467773438,17216000
2017-08-18,166.6247100830078,15093600
2017-08-21,166.99295043945312,11907500
2017-08-22,168.84422302246094,11391000
2017-08-23,167.91859436035156,9856500
2017-08-24,166.9531707763672,14030400
2017-08-25,165.53981018066406,12614500
2017-08-28,166.45550537109375,8553700
2017-08-29,167.26170349121094,11121000
2017-08-30,169.1229248046875,11138300
2017-08-31,171.16331481933594,17226500
2017-09-01,171.21307373046875,11677600
2017-09-05,169.91917419433594,13210900
2017-09-06,171.28273010253906,13906300
2017-09-07,172.39752197265625,18049500
2017-09-08,170.14808654785156,10998500
2017-09-11,172.69607543945312,12372000
2017-09-12,172.14866638183594,11186300
2017-09-13,172.23825073242188,9119300
2017-09-14,170.15805053710938,15615700
2017-09-15,170.83486938476562,15660500
2017-09-18,169.21249389648438,12954000
2017-09-19,171.7107391357422,13168600
2017-09-20,171.36236572265625,12264100
2017-09-21,170.30735778808594,11161400
2017-09-22,169.74000549316406,12097100
2017-09-25,162.1060028076172,41251600
2017-09-26,163.43971252441406,23363300
2017-09-27,166.8934326171875,19242500
2017-09-28,167.93850708007812,12178700
2017-09-29,170.0684814453125,15340400
2017-10-02,168.67501831054688,13392300
2017-10-03,169.16273498535156,8190300
2017-10-04,167.6299591064453,12127900
2017-10-05,170.43675231933594,14580600
2017-10-06,171.42208862304688,13124500
2017-10-09,171.69082641601562,14570400
2017-10-10,170.78509521484375,11341100
2017-10-11,171.9296875,11283700
2017-10-12,171.74058532714844,10351000
2017-10-13,172.92501831054688,13658300
2017-10-16,173.70135498046875,11498800
2017-10-17,175.28387451171875,15990100
2017-10-18,175.20425415039062,12752400
2017-10-19,173.7411651611328,14048400
2017-10-20,174.15919494628906,12602200
2017-10-23,170.4665985107422,13852700
2017-10-24,170.99412536621094,12267900
2017-10-25,169.7997283935547,15868200
2017-10-26,169.82960510253906,11833100
2017-10-27,177.0455780029297,30285300
2017-10-30,179.02622985839844,24353200
2017-10-31,179.21534729003906,20174200
2017-11-01,181.8031463623047,40918300
2017-11-02,178.08070373535156,35529900
2017-11-03,178.08070373535156,17822100
2017-11-06,179.3248291015625,13312700
2017-11-07,179.40444946289062,12928200
2017-11-08,178.71768188476562,10494100
2017-11-09,178.45892333984375,12610300
2017-11-10,177.62286376953125,11070200
2017-11-13,177.93141174316406,9523400
2017-11-14,177.2346954345703,9585900
2017-11-15,177.11524963378906,10253700
2017-11-16,178.74757385253906,15607600
2017-11-17,178.1603240966797,13018000
2017-11-20,177.90158081054688,10052400
2017-11-21,181.0069122314453,14504000
2017-11-22,180.0215606689453,10376300
2017-11-24,181.92259216308594,9426300
2017-11-27,182.1714324951172,12344500
2017-11-28,181.5642852783203,14379700
2017-11-29,174.30848693847656,41933500
2017-11-30,176.348876953125,25307600
2017-12-01,174.27862548828125,20182500
2017-12-04,170.66566467285156,24459400
2017-12-05,172.019287109375,20184900
2017-12-06,175.234130859375,20255800
2017-12-07,179.29498291015625,20404500
2017-12-08,178.1603240966797,19883800
2017-12-11,178.2001495361328,13168600
2017-12-12,176.12989807128906,16854100
2017-12-13,177.463623046875,14615700
2017-12-14,177.5531768798828,13591000
2017-12-15,179.3347930908203,28463100
2017-12-18,179.97178649902344,17265400
2017-12-19,178.66793823242188,14920600
2017-12-20,177.05552673339844,11860500
2017-12-21,176.61758422851562,11600700
2017-12-22,176.36878967285156,8509500
2017-12-26,175.16445922851562,8897300
2017-12-27,176.7867889404297,9496100
2017-12-28,177.08541870117188,12220800
2017-12-29,175.6322784423828,10261500
2018-01-02,180.5689697265625,18151900
2018-01-03,183.80372619628906,16886600
2018-01-04,183.46531677246094,13880900
2018-01-05,185.9735107421875,13574500
2018-01-08,187.39678955078125,17994700
2018-01-09,186.98870849609375,12393100
2018-01-10,186.9588623046875,10529900
2018-01-11,186.88917541503906,9588600
2018-01-12,178.52857971191406,77551300
2018-01-16,177.5531768798828,36183800
2018-01-17,176.7669219970703,27992400
2018-01-18,178.9565887451172,23304900
2018-01-19,180.4395751953125,26826500
2018-01-22,184.50045776367188,21059500
2018-01-23,188.4617919921875,25678800
2018-01-24,185.67491149902344,24334500
2018-01-25,186.6005401611328,17377700
2018-01-26,189.10870361328125,17759200
2018-01-29,185.1075897216797,20453200
2018-01-30,186.2422332763672,20858600
2018-01-31,186.0133056640625,43275100
2018-02-01,192.1842498779297,54211300
2018-02-02,189.3874053955078,26677500
2018-02-05,180.4097442626953,33128200
2018-02-06,184.4407196044922,37758500
2018-02-07,179.3347930908203,27601900
2018-02-08,170.77511596679688,38478300
2018-02-09,175.28387451171875,39887600
2018-02-12,175.58248901367188,32092100
2018-02-13,172.33778381347656,21809400
2018-02-14,178.6779022216797,28929700
2018-02-15,179.11582946777344,20922100
2018-02-16,176.5279998779297,20645300
2018-02-20,175.18435668945312,21204900
2018-02-21,177.07542419433594,23200800
2018-02-22,178.15037536621094,18464200
2018-02-23,182.43020629882812,19007300
2018-02-26,184.06251525878906,17599700
2018-02-27,180.60879516601562,15849800
2018-02-28,177.48353576660156,18783000
2018-03-01,175.11468505859375,23201600
2018-03-02,175.79148864746094,20025900
2018-03-05,179.5537567138672,16189300
2018-03-06,178.93667602539062,15086800
2018-03-07,182.84823608398438,19097300
2018-03-08,181.48464965820312,17225900
2018-03-09,184.36109924316406,18526300
2018-03-12,183.893310546875,15301200
2018-03-13,181.02682495117188,18067500
2018-03-14,183.32598876953125,16821700
2018-03-15,182.99752807617188,15614300
2018-03-16,184.2217559814453,24403400
2018-03-19,171.7505340576172,88140100
2018-03-20,167.36122131347656,129851800
2018-03-21,168.59542846679688,106598800
2018-03-22,164.11651611328125,73743000
2018-03-23,158.642333984375,53609700
2018-03-26,159.30917358398438,126116600
2018-03-27,151.50596618652344,79117000
2018-03-28,152.31214904785156,60029200
2018-03-29,159.0404510498047,59434300
2018-04-02,154.66107177734375,36796000
2018-04-03,155.37770080566406,42543900
2018-04-04,154.37245178222656,49885600
2018-04-05,158.59254455566406,41449600
2018-04-06,156.46258544921875,41644800
2018-04-09,157.18917846679688,34915200
2018-04-10,164.2657928466797,57889300
2018-04-11,165.53981018066406,56144600
2018-04-12,163.10130310058594,38263000
2018-04-13,163.74826049804688,19990600
2018-04-16,164.0568084716797,18119400
2018-04-17,167.86883544921875,22743000
2018-04-18,165.57962036132812,20969600
2018-04-19,167.31146240234375,22235000
2018-04-20,165.5,19119400
2018-04-23,165.0620574951172,23088100
2018-04-24,158.94093322753906,35079900
2018-04-25,158.94093322753906,41083600
2018-04-26,173.34304809570312,77556900
2018-04-27,172.77569580078125,29804700
2018-04-30,171.1931610107422,20750500
2018-05-01,173.04443359375,26025900
2018-05-02,175.24407958984375,30424500
2018-05-03,173.20367431640625,24026100
2018-05-04,175.78155517578125,17677800
2018-05-07,177.13516235351562,18697200
2018-05-08,178.08070373535156,15577200
2018-05-09,181.8031463623047,23282800
2018-05-10,184.65969848632812,21071400
2018-05-11,186.11285400390625,21207800
2018-05-14,185.76451110839844,15646700
2018-05-15,183.45538330078125,15429400
2018-05-16,182.34063720703125,16975500
2018-05-17,182.8979949951172,14840700
2018-05-18,181.82305908203125,13130500
2018-05-21,183.62457275390625,13532900
2018-05-22,182.93780517578125,12731400
2018-05-23,186.0232696533203,16628100
2018-05-24,185.0578155517578,12354700
2018-05-25,184.05255126953125,10965100
2018-05-29,184.86871337890625,16398900
2018-05-30,186.78965759277344,13736900
2018-05-31,190.88038635253906,30782600
2018-06-01,193.0800018310547,17307200
2018-06-04,192.37335205078125,18939800
2018-06-05,192.03492736816406,15544300
2018-06-06,190.44244384765625,22558900
2018-06-07,187.29727172851562,21503200
2018-06-08,188.2129669189453,12677100
2018-06-11,190.6414794921875,12928900
2018-06-12,191.4974822998047,11562700
2018-06-13,191.50741577148438,15853800
2018-06-14,195.88677978515625,19120900
2018-06-15,194.9312744140625,21860900
2018-06-18,197.37974548339844,16826000
2018-06-19,196.5635986328125,19994000
2018-06-20,201.0524444580078,28230900
2018-06-21,200.55479431152344,19045700
2018-06-22,200.7936553955078,17420200
2018-06-25,195.42893981933594,25275100
2018-06-26,198.06651306152344,17897600
2018-06-27,194.9213409423828,18734400
2018-06-28,195.3094940185547,18172400
2018-06-29,193.40846252441406,15811600
2018-07-02,196.4342041015625,13961600
2018-07-03,191.825927734375,13489500
2018-07-05,197.5190887451172,19684200
2018-07-06,202.27664184570312,19740100
2018-07-09,203.77960205078125,18149400
2018-07-10,202.585205078125,13190100
2018-07-11,201.58987426757812,12927400
2018-07-12,205.94937133789062,15454700
2018-07-13,206.34750366210938,11486800
2018-07-16,206.25791931152344,11078200
2018-07-17,209.00494384765625,15349900
2018-07-18,208.3779296875,15334900
2018-07-19,207.11387634277344,11350400
2018-07-20,208.95518493652344,16163900
2018-07-23,209.920654296875,16732000
2018-07-24,213.66299438476562,28468700
2018-07-25,216.479736328125,58954200
2018-07-26,175.4331817626953,169803700
2018-07-27,174.06961059570312,60073700
2018-07-30,170.25758361816406,65280800
2018-07-31,171.77044677734375,40356500
2018-08-01,170.8448028564453,34042100
2018-08-02,175.5426483154297,32400000
2018-08-03,176.946044921875,24763400
2018-08-06,184.81895446777344,49716200
2018-08-07,182.94775390625,33398600
2018-08-08,184.3113250732422,22205200
2018-08-09,182.23114013671875,19732100
2018-08-10,179.4144287109375,21500400
2018-08-13,179.20541381835938,17423300
2018-08-14,180.26043701171875,19102000
2018-08-15,178.68783569335938,33020200
2018-08-16,173.8804931640625,31351800
2018-08-17,172.98472595214844,24893200
2018-08-20,171.69082641601562,21518000
2018-08-21,171.81027221679688,19578500
2018-08-22,172.8254852294922,16894100
2018-08-23,172.0889434814453,18053600
2018-08-24,173.8307342529297,14631600
2018-08-27,176.62754821777344,17921900
2018-08-28,175.4331817626953,15910700
2018-08-29,175.07485961914062,18494100
2018-08-30,176.80670166015625,24216500
2018-08-31,174.90567016601562,18065200
2018-09-04,170.35711669921875,29809000
2018-09-05,166.39576721191406,31226700
2018-09-06,161.767578125,41514800
2018-09-07,162.2751922607422,24300600
2018-09-10,163.4098358154297,20197700
2018-09-11,165.16160583496094,20457100
2018-09-12,161.2400665283203,24078100
2018-09-13,160.6030731201172,25453800
2018-09-14,161.55859375,21770400
2018-09-17,159.8267364501953,21005300
2018-09-18,159.5480499267578,22465200
2018-09-19,162.2951202392578,19629000
2018-09-20,165.24122619628906,18936000
2018-09-21,162.1656951904297,45994800
2018-09-24,164.6340789794922,19222800
2018-09-25,164.1364288330078,27622800
2018-09-26,166.16683959960938,25252200
2018-09-27,168.0479736328125,27266900
2018-09-28,163.68853759765625,34265600
2018-10-01,161.6780242919922,26407700
2018-10-02,158.5825958251953,36031000
2018-10-03,161.6680450439453,23109500
2018-10-04,158.10484313964844,25739600
2018-10-05,156.5919952392578,25744000
2018-10-08,156.51234436035156,24046000
2018-10-09,157.1593017578125,18844400
2018-10-10,150.66989135742188,30610000
2018-10-11,152.63064575195312,35338900
2018-10-12,153.01881408691406,25293500
2018-10-15,152.7998504638672,15433500
2018-10-16,158.03518676757812,19180100
2018-10-17,158.67218017578125,17592000
2018-10-18,154.1932830810547,21675100
2018-10-19,153.32737731933594,19761300
2018-10-22,154.05393981933594,15424700
2018-10-23,153.66578674316406,19095000
2018-10-24,145.3549346923828,27744600
2018-10-25,150.24191284179688,22105700
2018-10-26,144.6880645751953,31303300
2018-10-29,141.4234619140625,31336800
2018-10-30,145.5341033935547,50528300
2018-10-31,151.07798767089844,60101300
2018-11-01,151.03814697265625,25640800
2018-11-02,149.6447296142578,24708700
2018-11-05,147.98255920410156,15971200
2018-11-06,149.2366485595703,16667100
2018-11-07,150.81918334960938,21877400
2018-11-08,147.17636108398438,24145800
2018-11-09,144.28001403808594,17326900
2018-11-12,140.88600158691406,18542100
2018-11-13,141.49314880371094,15141700
2018-11-14,143.54347229003906,22068400
2018-11-15,143.17520141601562,30320300
2018-11-16,138.87548828125,37250600
2018-11-19,130.9329071044922,44362700
2018-11-20,131.80877685546875,41939500
2018-11-21,134.18756103515625,25469700
2018-11-23,131.112060546875,11886100
2018-11-26,135.74026489257812,24263600
2018-11-27,134.3667449951172,20750300
2018-11-28,136.11846923828125,29847500
2018-11-29,138.02944946289062,24238700
2018-11-30,139.95040893554688,25732600
2018-12-03,140.42816162109375,24819200
2018-12-04,137.28298950195312,30307400
2018-12-06,138.97500610351562,28218100
2018-12-07,136.775390625,21195500
2018-12-10,141.1846160888672,26422200
2018-12-11,141.41351318359375,20300300
2018-12-12,143.82217407226562,23696900
2018-12-13,144.3297576904297,18148600
2018-12-14,143.3842010498047,21785800
2018-12-17,139.53237915039062,24334000
2018-12-18,142.986083984375,24709100
2018-12-19,132.614990234375,57404900
2018-12-20,132.77423095703125,40297900
2018-12-21,124.36387634277344,56901500
2018-12-24,123.47804260253906,22066000
2018-12-26,133.5505828857422,39723400
2018-12-27,133.88897705078125,31202500
2018-12-28,132.57518005371094,22627600
2018-12-31,130.47506713867188,24625300
2019-01-02,135.0435333251953,28146200
2019-01-03,131.1220245361328,22717900
2019-01-04,137.30288696289062,29002100
2019-01-07,137.40245056152344,20089300
2019-01-08,141.86141967773438,26263800
2019-01-09,143.5534210205078,22205900
2019-01-10,143.52357482910156,16125000
2019-01-11,143.12545776367188,12908000
2019-01-14,144.70797729492188,20520300
2019-01-15,148.2512969970703,24069000
2019-01-16,146.847900390625,18025700
2019-01-17,147.60433959960938,15787900
2019-01-18,149.336181640625,31029600
2019-01-22,146.87779235839844,22378700
2019-01-23,143.62310791015625,20098400
2019-01-24,145.14593505859375,20955500
2019-01-25,148.31100463867188,22237200
2019-01-28,146.7782440185547,15508500
2019-01-29,143.51361083984375,17632100
2019-01-30,149.71438598632812,44613200
2019-01-31,165.90809631347656,77233600
2019-02-01,164.9326934814453,30806500
2019-02-04,168.45608520507812,20036000
2019-02-05,170.35711669921875,22557000
2019-02-06,169.6902618408203,13281200
2019-02-07,165.5995330810547,17517600
2019-02-08,166.54505920410156,12561400
2019-02-11,165.0122833251953,12811200
2019-02-12,164.2657928466797,16292300
2019-02-13,163.3003692626953,14205100
2019-02-14,163.18093872070312,12755200
2019-02-15,161.73773193359375,15504400
2019-02-19,161.52870178222656,14345400
2019-02-20,161.7974395751953,11770700
2019-02-21,159.2892608642578,15607800
2019-02-22,161.13059997558594,15858500
2019-02-25,163.8477783203125,18737100
2019-02-26,163.3600616455078,13784100
2019-02-27,162.04627990722656,12697500
2019-02-28,160.69264221191406,11114200
2019-03-01,161.51876831054688,11097800
2019-03-04,166.5848846435547,18894700
2019-03-05,170.4566192626953,28187900
2019-03-06,171.7007598876953,21531700
2019-03-07,168.33663940429688,18306500
2019-03-08,168.80442810058594,13184800
2019-03-11,171.2628631591797,18884000
2019-03-12,171.113525390625,12155300
2019-03-13,172.55673217773438,11973300
2019-03-14,169.3717498779297,18037400
2019-03-15,165.20140075683594,37135400
2019-03-18,159.71725463867188,37524200
2019-03-19,160.8120880126953,25611500
2019-03-20,164.66392517089844,20211500
2019-03-21,165.3009490966797,16223000
2019-03-22,163.569091796875,16389200
2019-03-25,165.50994873046875,12631200
2019-03-26,166.8934326171875,15437900
2019-03-27,165.0919189453125,10620300
2019-03-28,164.7734375,10443000
2019-03-29,165.90809631347656,13455500
2019-04-01,167.9086456298828,10381500
2019-04-02,173.38282775878906,23946500
2019-04-03,172.72592163085938,27391100
2019-04-04,175.19430541992188,17847700
2019-04-05,174.89573669433594,9594100
2019-04-08,174.1094207763672,7297400
2019-04-09,176.7469940185547,19751000
2019-04-10,176.98587036132812,11701500
2019-04-11,176.67730712890625,8071000
2019-04-12,178.25987243652344,12329800
2019-04-15,178.80726623535156,10834800
2019-04-16,178.0309295654297,11215200
2019-04-17,177.9413604736328,9973700
2019-04-18,177.44371032714844,11655600
2019-04-22,180.58888244628906,13389900
2019-04-23,182.9178924560547,19954800
2019-04-24,181.72354125976562,37289900
2019-04-25,192.3534393310547,54148800
2019-04-26,190.5917510986328,22075000
2019-04-29,193.86631774902344,19641300
2019-04-30,192.49278259277344,23494700
2019-05-01,192.12452697753906,15996600
2019-05-02,191.62686157226562,13209500
2019-05-03,194.5530548095703,14575400
2019-05-06,192.9705352783203,13994900
2019-05-07,188.8798065185547,16253000
2019-05-08,188.65086364746094,12505700
2019-05-09,187.76504516601562,12967000
2019-05-10,187.45652770996094,12578500
2019-05-13,180.6884002685547,16833300
2019-05-14,179.8822021484375,17628100
2019-05-15,185.396240234375,16746900
2019-05-16,186.11285400390625,12953100
2019-05-17,184.4307861328125,10485400
2019-05-20,181.86288452148438,10352000
2019-05-21,183.9530487060547,7502800
2019-05-22,184.45068359375,9213800
2019-05-23,180.0215606689453,12768800
2019-05-24,180.21066284179688,8807700
2019-05-28,183.4454345703125,14843300
2019-05-29,181.33535766601562,12797700
2019-05-30,182.15151977539062,8581500
2019-05-31,176.63751220703125,15226500
2019-06-03,163.37997436523438,56059600
2019-06-04,166.71426391601562,46044300
2019-06-05,167.3811492919922,19758300
2019-06-06,167.54037475585938,12446400
2019-06-07,172.53683471679688,16917300
2019-06-10,173.9999542236328,14767900
2019-06-11,177.26454162597656,15266600
2019-06-12,174.21890258789062,17699800
2019-06-13,176.63751220703125,12253600
2019-06-14,180.47938537597656,16773700
2019-06-17,188.1233673095703,29459900
2019-06-18,187.58592224121094,37571400
2019-06-19,186.6005401611328,21417100
2019-06-20,188.6409454345703,14635700
2019-06-21,190.2433624267578,22751200
2019-06-24,191.696533203125,15509000
2019-06-25,187.9541778564453,16750300
2019-06-26,186.77969360351562,12808600
2019-06-27,188.61106872558594,11159000
2019-06-28,192.0946502685547,16378900
2019-07-01,192.0946502685547,14181800
2019-07-02,194.0852813720703,9050000
2019-07-03,196.2749481201172,10246100
2019-07-05,195.47869873046875,11164100
2019-07-08,194.84170532226562,9723900
2019-07-09,198.27554321289062,14698600
2019-07-10,201.77899169921875,20571700
2019-07-11,200.28604125976562,13678500
2019-07-12,203.9089813232422,15366300
2019-07-15,202.95347595214844,16030300
2019-07-16,202.88380432128906,12132700
2019-07-17,200.85336303710938,12083700
2019-07-18,199.83816528320312,11937900
2019-07-19,197.42950439453125,12098300
2019-07-22,201.37094116210938,13589000
2019-07-23,201.4107666015625,14583700
2019-07-24,203.699951171875,32532500
2019-07-25,199.76849365234375,39889900
2019-07-26,198.81298828125,24434000
2019-07-29,195.0208740234375,16530800
2019-07-30,196.11569213867188,11903600
2019-07-31,193.31890869140625,14593500
2019-08-01,191.825927734375,17777000
2019-08-02,188.13331604003906,15297000
2019-08-05,180.87750244140625,23086700
2019-08-06,183.6444854736328,18035700
2019-08-07,184.2814483642578,15833200
2019-08-08,189.26797485351562,14828900
2019-08-09,186.96881103515625,11058800
2019-08-12,184.50045776367188,10930900
2019-08-13,187.56600952148438,13577000
2019-08-14,178.8670196533203,18903700
2019-08-15,181.73348999023438,12925900
2019-08-16,182.83828735351562,12654600
2019-08-19,185.29669189453125,9691200
2019-08-20,182.94775390625,10083400
2019-08-21,182.68898010253906,8398200
2019-08-22,181.18605041503906,10821400
2019-08-23,176.91619873046875,17323400
2019-08-26,179.51394653320312,8773600
2019-08-27,180.4495391845703,14399600
2019-08-28,180.90736389160156,9386100
2019-08-29,184.6995086669922,10128700
2019-08-30,184.79904174804688,10774500
2019-09-03,181.53443908691406,9779400
2019-09-04,186.26214599609375,11308000
2019-09-05,190.00450134277344,13876700
2019-09-06,186.61050415039062,15226800
2019-09-09,187.8745574951172,14722400
2019-09-10,185.29669189453125,15455900
2019-09-11,187.60580444335938,11761700
2019-09-12,186.59060668945312,11419800
2019-09-13,186.31192016601562,11441100
2019-09-16,185.34646606445312,8444800
2019-09-17,187.19773864746094,9671100
2019-09-18,187.25746154785156,9681900
2019-09-19,189.24807739257812,10392700
2019-09-20,189.0390625,19934200
2019-09-23,185.94363403320312,13327600
2019-09-24,180.42962646484375,18546600
2019-09-25,181.94252014160156,18068300
2019-09-26,179.26512145996094,16083300
2019-09-27,176.2692413330078,14656200
2019-09-30,177.24462890625,10740000
2019-10-01,174.98529052734375,17073000
2019-10-02,173.7809600830078,16151700
2019-10-03,178.53855895996094,16086300
2019-10-04,179.60353088378906,10430200
2019-10-07,178.8371124267578,9178300
2019-10-08,176.91619873046875,9466900
2019-10-09,179.00633239746094,7556900
2019-10-10,179.1855010986328,8605000
2019-10-11,183.32598876953125,14930500
2019-10-14,182.42025756835938,7006000
2019-10-15,188.00393676757812,15039100
2019-10-16,188.66085815429688,10516900
2019-10-17,189.4969024658203,9603000
2019-10-18,184.9782257080078,16874200
2019-10-21,188.86984252929688,8122600
2019-10-22,181.48464965820312,19537600
2019-10-23,185.2767791748047,12300400
2019-10-24,185.50572204589844,11413500
2019-10-25,187.0086212158203,8061200
2019-10-28,188.51153564453125,13657900
2019-10-29,188.4219512939453,13574900
2019-10-30,187.36692810058594,28734600
2019-10-31,190.75099182128906,42286500
2019-11-01,192.7117462158203,21711800
2019-11-04,193.8065948486328,16371300
2019-11-05,193.40846252441406,9942000
2019-11-06,190.65147399902344,10973000
2019-11-07,189.52674865722656,13473000
2019-11-08,189.94479370117188,10760800
2019-11-11,188.7205810546875,8631200
2019-11-12,193.55776977539062,17615500
2019-11-13,192.2837677001953,10860700
2019-11-14,192.2439422607422,9040500
2019-11-15,194.184814453125,11524300
2019-11-18,196.4739990234375,16167200
2019-11-19,198.38502502441406,19056800
2019-11-20,196.58351135253906,12355400
2019-11-21,197.0015106201172,12131000
2019-11-22,197.8873748779297,9959800
2019-11-25,198.85279846191406,15272300
2019-11-26,198.03665161132812,11735500
2019-11-27,201.0524444580078,12736600
2019-11-29,200.6941375732422,7985200
2019-12-02,198.7632293701172,11503400
2019-12-03,197.8873748779297,11595300
2019-12-04,197.7778778076172,8456300
2019-12-05,198.42481994628906,9740400
2019-12-06,200.10690307617188,12270600
2019-12-09,200.39553833007812,11954800
